Date,Product,Category,Quantity,Price,Sales,Customer_ID,Region,Payment_Method,Customer_Type,Discount
2026-03-18,Desk Lamp,Furniture,1,53.41,52.34,CUST1311,Central,Mobile Money,Retail,0.02
2026-03-18,USB Drive,Accessories,5,30.15,141.7,CUST1484,Greater Accra,Card,Retail,0.06
2026-03-18,Smartphone,Electronics,3,430.36,1226.53,CUST1048,Greater Accra,Mobile Money,Retail,0.05
2026-03-18,Laptop,Electronics,6,1147.6,5233.06,CUST1679,Greater Accra,Mobile Money,Wholesale,0.24
2026-03-18,Keyboard,Accessories,5,103.87,467.42,CUST1357,Greater Accra,Card,Retail,0.1
2026-03-19,Webcam,Electronics,3,153.04,426.98,CUST1509,Greater Accra,Bank Transfer,Retail,0.07
2026-03-19,Smartphone,Electronics,5,1128.87,5249.25,CUST1103,Ashanti,Cash,Retail,0.07
2026-03-19,Office Chair,Furniture,2,185.26,359.4,CUST1434,Bono,Mobile Money,Retail,0.03
2026-03-19,Office Chair,Furniture,4,261.77,952.84,CUST1423,Northern,Mobile Money,Retail,0.09
2026-03-19,Phone Case,Accessories,3,20.61,56.88,CUST1419,Greater Accra,Bank Transfer,Retail,0.08
2026-03-19,Headphones,Electronics,3,161.05,425.17,CUST1411,Central,Card,Retail,0.12
2026-03-19,Monitor,Electronics,1,453.57,421.82,CUST1792,Ashanti,Bank Transfer,Retail,0.07
2026-03-19,Mouse,Accessories,3,18.86,48.66,CUST1267,Greater Accra,Bank Transfer,Retail,0.14
2026-03-19,Phone Case,Accessories,5,30.55,135.95,CUST1513,Greater Accra,Cash,Retail,0.11
2026-03-20,USB Drive,Accessories,2,21.38,39.34,CUST1150,Western,Bank Transfer,Retail,0.08
2026-03-20,USB Drive,Accessories,1,31.01,27.29,CUST1546,Ashanti,Bank Transfer,Retail,0.12
2026-03-20,Phone Case,Accessories,1,33.47,32.13,CUST1002,Eastern,Card,Retail,0.04
2026-03-20,Laptop,Electronics,1,1339.64,1299.45,CUST1870,Ashanti,Card,Retail,0.03
2026-03-21,USB Drive,Accessories,2,26.67,49.07,CUST1821,Greater Accra,Card,Retail,0.08
2026-03-21,Phone Case,Accessories,2,40.95,69.62,CUST1190,Eastern,Cash,Retail,0.15
2026-03-22,Smartphone,Electronics,1,1039.87,894.29,CUST1355,Greater Accra,Mobile Money,Retail,0.14
2026-03-22,Headphones,Electronics,1,106.21,93.46,CUST1645,Greater Accra,Mobile Money,Retail,0.12
2026-03-23,Keyboard,Accessories,3,44.36,121.1,CUST1069,Greater Accra,Card,Retail,0.09
2026-03-23,Phone Case,Accessories,7,15.96,101.67,CUST1979,Eastern,Cash,Retail,0.09
2026-03-23,Office Chair,Furniture,5,151.53,689.46,CUST1071,Central,Card,Wholesale,0.09
2026-03-23,USB Drive,Accessories,6,29.61,161.67,CUST1247,Greater Accra,Card,Wholesale,0.09
2026-03-24,Keyboard,Accessories,2,51.07,97.03,CUST1165,Greater Accra,Card,Retail,0.05
2026-03-24,Keyboard,Accessories,4,62.96,239.25,CUST1331,Western,Card,Retail,0.05
2026-03-24,USB Drive,Accessories,4,16.81,59.17,CUST1192,Central,Bank Transfer,Retail,0.12
2026-03-24,Phone Case,Accessories,5,40.11,176.48,CUST1962,Bono,Mobile Money,Retail,0.12
2026-03-24,Smartphone,Electronics,3,572.33,1682.65,CUST1574,Greater Accra,Card,Retail,0.02
2026-03-25,Laptop,Electronics,4,1220.37,4442.15,CUST1372,Ashanti,Mobile Money,Wholesale,0.09
2026-03-25,Headphones,Electronics,10,151.31,1513.1,CUST1706,Bono,Bank Transfer,Retail,0.0
2026-03-25,Bookshelf,Furniture,4,204.44,809.58,CUST1522,Western,Cash,Retail,0.01
2026-03-26,Monitor,Electronics,6,195.33,1136.82,CUST1299,Central,Mobile Money,Retail,0.03
2026-03-26,Desk Lamp,Furniture,2,49.19,96.41,CUST1582,Ashanti,Cash,Retail,0.02
2026-03-26,Tablet,Electronics,2,593.0,1138.56,CUST1042,Greater Accra,Mobile Money,Retail,0.04
2026-03-27,Webcam,Electronics,11,157.47,1403.06,CUST1931,Greater Accra,Card,Wholesale,0.19
2026-03-27,Laptop,Electronics,3,991.33,2736.07,CUST1945,Central,Mobile Money,Retail,0.08
2026-03-28,Webcam,Electronics,1,134.39,116.92,CUST1068,Greater Accra,Cash,Retail,0.13
2026-03-28,Desk Lamp,Furniture,14,26.22,330.37,CUST1047,Northern,Cash,Retail,0.1
2026-03-28,Tablet,Electronics,2,622.33,1057.96,CUST1352,Ashanti,Bank Transfer,Retail,0.15
2026-03-29,Bookshelf,Furniture,6,174.05,960.76,CUST1247,Ashanti,Mobile Money,Retail,0.08
2026-03-29,Desk Lamp,Furniture,2,69.38,122.11,CUST1110,Eastern,Cash,Retail,0.12
2026-03-30,Webcam,Electronics,2,92.91,185.82,CUST1869,Ashanti,Card,Retail,0.0
2026-03-30,Headphones,Electronics,5,168.97,701.23,CUST1194,Ashanti,Mobile Money,Wholesale,0.17
2026-03-30,Phone Case,Accessories,1,29.96,29.36,CUST1113,Greater Accra,Card,Retail,0.02
2026-03-30,Monitor,Electronics,4,207.48,746.93,CUST1591,Ashanti,Mobile Money,Retail,0.1
2026-03-30,Phone Case,Accessories,1,22.68,22.23,CUST1276,Bono,Cash,Retail,0.02
2026-03-30,Keyboard,Accessories,1,115.61,98.27,CUST1201,Greater Accra,Card,Retail,0.15
2026-03-31,Bookshelf,Furniture,1,274.18,233.05,CUST1136,Western,Card,Retail,0.15
2026-03-31,Phone Case,Accessories,4,10.1,38.38,CUST1223,Northern,Mobile Money,Retail,0.05
2026-04-01,Headphones,Electronics,1,107.16,91.09,CUST1495,Greater Accra,Cash,Retail,0.15
2026-04-01,USB Drive,Accessories,2,29.36,56.96,CUST1291,Greater Accra,Mobile Money,Retail,0.03
2026-04-01,USB Drive,Accessories,2,17.57,31.98,CUST1484,Ashanti,Mobile Money,Retail,0.09
2026-04-01,Smartphone,Electronics,3,600.43,1368.98,CUST1383,Greater Accra,Card,Wholesale,0.24
2026-04-01,Webcam,Electronics,1,73.28,62.29,CUST1343,Greater Accra,Mobile Money,Retail,0.15
2026-04-02,Phone Case,Accessories,5,40.64,174.75,CUST1787,Greater Accra,Bank Transfer,Retail,0.14
2026-04-02,USB Drive,Accessories,10,23.99,194.32,CUST1027,Central,Cash,Wholesale,0.19
2026-04-02,Webcam,Electronics,4,136.53,540.66,CUST1554,Ashanti,Cash,Retail,0.01
2026-04-02,Monitor,Electronics,1,400.03,352.03,CUST1075,Ashanti,Cash,Retail,0.12
2026-04-03,Headphones,Electronics,1,139.71,120.15,CUST1693,Eastern,Mobile Money,Retail,0.14
2026-04-03,USB Drive,Accessories,1,33.78,32.43,CUST1516,Greater Accra,Bank Transfer,Retail,0.04
2026-04-03,Headphones,Electronics,3,73.8,203.69,CUST1255,Greater Accra,Mobile Money,Retail,0.08
2026-04-03,Mouse,Accessories,2,20.01,36.42,CUST1324,Western,Bank Transfer,Retail,0.09
2026-04-03,Smartphone,Electronics,6,466.82,2520.83,CUST1350,Greater Accra,Mobile Money,Retail,0.1
2026-04-04,Phone Case,Accessories,2,44.95,84.51,CUST1368,Greater Accra,Cash,Retail,0.06
2026-04-04,Desk,Furniture,2,521.47,896.93,CUST1937,Western,Card,Retail,0.14
2026-04-05,Keyboard,Accessories,9,84.18,742.47,CUST1125,Ashanti,Card,Retail,0.02
2026-04-06,Desk Lamp,Furniture,4,66.18,232.95,CUST1739,Greater Accra,Mobile Money,Retail,0.12
2026-04-06,Tablet,Electronics,3,675.66,1986.44,CUST1998,Greater Accra,Cash,Retail,0.02
2026-04-06,Tablet,Electronics,1,438.22,390.02,CUST1658,Bono,Mobile Money,Retail,0.11
2026-04-06,Mouse,Accessories,3,24.59,68.61,CUST1350,Greater Accra,Card,Wholesale,0.07
2026-04-07,Office Chair,Furniture,3,177.62,511.55,CUST1882,Northern,Bank Transfer,Retail,0.04
2026-04-08,Webcam,Electronics,1,158.9,136.65,CUST1076,Greater Accra,Bank Transfer,Retail,0.14
2026-04-08,Laptop,Electronics,9,1085.82,9479.21,CUST1061,Greater Accra,Mobile Money,Retail,0.03
2026-04-08,Printer,Electronics,8,321.59,2341.18,CUST1782,Greater Accra,Card,Wholesale,0.09
2026-04-09,Bookshelf,Furniture,6,136.66,754.36,CUST1829,Eastern,Mobile Money,Retail,0.08
2026-04-09,Printer,Electronics,1,298.71,265.85,CUST1678,Ashanti,Mobile Money,Retail,0.11
2026-04-09,Printer,Electronics,1,438.8,403.7,CUST1826,Bono,Card,Retail,0.08
2026-04-09,Phone Case,Accessories,3,14.89,44.22,CUST1774,Greater Accra,Card,Retail,0.01
2026-04-09,USB Drive,Accessories,1,34.83,29.61,CUST1264,Greater Accra,Mobile Money,Retail,0.15
2026-04-09,Headphones,Electronics,8,176.55,1228.79,CUST1975,Greater Accra,Mobile Money,Wholesale,0.13
2026-04-10,Tablet,Electronics,2,531.09,924.1,CUST1374,Greater Accra,Mobile Money,Retail,0.13
2026-04-10,Mouse,Accessories,8,31.24,227.43,CUST1699,Bono,Mobile Money,Wholesale,0.09
2026-04-11,Office Chair,Furniture,1,276.72,251.82,CUST1267,Eastern,Mobile Money,Retail,0.09
2026-04-12,Tablet,Electronics,3,456.06,1313.45,CUST1328,Central,Cash,Retail,0.04
2026-04-13,Phone Case,Accessories,1,14.48,14.34,CUST1833,Ashanti,Card,Retail,0.01
2026-04-13,Printer,Electronics,2,406.1,698.49,CUST1986,Greater Accra,Cash,Retail,0.14
2026-04-13,Monitor,Electronics,2,324.13,557.5,CUST1269,Greater Accra,Cash,Retail,0.14
2026-04-13,Office Chair,Furniture,4,322.07,1223.87,CUST1988,Northern,Bank Transfer,Retail,0.05
2026-04-14,Office Chair,Furniture,4,242.2,891.3,CUST1351,Greater Accra,Cash,Retail,0.08
2026-04-15,USB Drive,Accessories,9,13.38,105.97,CUST1191,Greater Accra,Cash,Wholesale,0.12
2026-04-16,Mouse,Accessories,2,37.81,74.86,CUST1737,Greater Accra,Mobile Money,Retail,0.01
2026-04-16,Phone Case,Accessories,3,41.1,118.37,CUST1215,Western,Mobile Money,Retail,0.04
2026-04-16,Keyboard,Accessories,5,105.41,516.51,CUST1747,Greater Accra,Cash,Retail,0.02
2026-04-17,Laptop,Electronics,6,1082.35,5844.69,CUST1315,Ashanti,Mobile Money,Retail,0.1
2026-04-17,Desk Lamp,Furniture,2,27.25,48.51,CUST1023,Volta,Mobile Money,Retail,0.11
2026-04-17,Desk,Furniture,2,342.43,657.47,CUST1774,Northern,Bank Transfer,Retail,0.04
2026-04-17,Bookshelf,Furniture,8,107.25,660.66,CUST1294,Greater Accra,Card,Wholesale,0.23
2026-04-17,Headphones,Electronics,2,96.92,191.9,CUST1427,Bono,Mobile Money,Retail,0.01
2026-04-17,Desk,Furniture,5,565.33,2317.85,CUST1051,Greater Accra,Mobile Money,Wholesale,0.18
2026-04-18,Desk Lamp,Furniture,1,46.45,42.27,CUST1814,Central,Card,Retail,0.09
2026-04-18,Smartphone,Electronics,5,771.35,3355.37,CUST1179,Greater Accra,Mobile Money,Retail,0.13
2026-04-19,Mouse,Accessories,2,27.06,49.25,CUST1511,Greater Accra,Card,Retail,0.09
2026-04-20,Keyboard,Accessories,11,76.76,751.48,CUST1367,Central,Card,Wholesale,0.11
2026-04-20,Office Chair,Furniture,6,238.35,1430.1,CUST1141,Eastern,Cash,Retail,0.0
2026-04-20,Phone Case,Accessories,6,39.28,179.12,CUST1166,Ashanti,Card,Wholesale,0.24
2026-04-20,Mouse,Accessories,3,18.22,50.83,CUST1130,Bono,Mobile Money,Retail,0.07
2026-04-21,Office Chair,Furniture,3,345.94,975.55,CUST1640,Greater Accra,Cash,Retail,0.06
2026-04-22,Bookshelf,Furniture,3,172.1,449.18,CUST1889,Ashanti,Mobile Money,Wholesale,0.13
2026-04-22,Laptop,Electronics,1,952.99,933.93,CUST1270,Ashanti,Mobile Money,Retail,0.02
2026-04-22,USB Drive,Accessories,3,27.88,79.46,CUST1485,Central,Mobile Money,Retail,0.05
2026-04-22,Mouse,Accessories,4,24.65,96.63,CUST1615,Ashanti,Bank Transfer,Retail,0.02
2026-04-22,Webcam,Electronics,4,147.76,579.22,CUST1833,Bono,Bank Transfer,Retail,0.02
2026-04-22,Keyboard,Accessories,5,105.85,529.25,CUST1650,Western,Card,Retail,0.0
2026-04-22,Printer,Electronics,2,524.99,997.48,CUST1686,Ashanti,Card,Retail,0.05
2026-04-22,Phone Case,Accessories,5,41.96,190.92,CUST1990,Northern,Cash,Wholesale,0.09
2026-04-23,Desk Lamp,Furniture,1,55.61,53.94,CUST1288,Ashanti,Card,Retail,0.03
2026-04-23,Mouse,Accessories,2,32.65,60.73,CUST1757,Eastern,Cash,Retail,0.07
2026-04-23,Phone Case,Accessories,2,27.83,51.21,CUST1888,Bono,Cash,Retail,0.08
2026-04-23,Keyboard,Accessories,1,79.44,78.65,CUST1225,Western,Bank Transfer,Retail,0.01
2026-04-24,Mouse,Accessories,10,45.61,396.81,CUST1935,Greater Accra,Cash,Wholesale,0.13
2026-04-24,Mouse,Accessories,1,21.44,20.15,CUST1908,Ashanti,Bank Transfer,Retail,0.06
2026-04-24,Webcam,Electronics,4,166.95,654.44,CUST1655,Greater Accra,Card,Retail,0.02
2026-04-24,Desk Lamp,Furniture,1,26.18,22.51,CUST1982,Greater Accra,Mobile Money,Retail,0.14
2026-04-24,Mouse,Accessories,3,46.77,129.09,CUST1709,Western,Cash,Retail,0.08
2026-04-25,Phone Case,Accessories,1,13.12,11.94,CUST1103,Greater Accra,Mobile Money,Retail,0.09
2026-04-25,Headphones,Electronics,9,174.96,1212.47,CUST1433,Greater Accra,Cash,Wholesale,0.23
2026-04-25,Smartphone,Electronics,10,1000.79,7606.0,CUST1828,Greater Accra,Bank Transfer,Wholesale,0.24
2026-04-27,Desk Lamp,Furniture,1,56.95,50.69,CUST1731,Greater Accra,Cash,Retail,0.11
2026-04-27,Office Chair,Furniture,1,301.76,271.58,CUST1696,Greater Accra,Mobile Money,Retail,0.1
2026-04-28,Phone Case,Accessories,1,40.58,36.93,CUST1359,Ashanti,Mobile Money,Retail,0.09
2026-04-28,Keyboard,Accessories,5,102.92,442.56,CUST1529,Greater Accra,Mobile Money,Retail,0.14
2026-04-28,Mouse,Accessories,4,21.32,75.05,CUST1246,Central,Card,Retail,0.12
2026-04-28,Headphones,Electronics,1,91.54,80.56,CUST1663,Central,Bank Transfer,Retail,0.12
2026-04-28,Office Chair,Furniture,4,150.32,553.18,CUST1905,Ashanti,Cash,Retail,0.08
2026-04-28,Desk Lamp,Furniture,3,28.43,83.58,CUST1184,Greater Accra,Mobile Money,Retail,0.02
2026-04-28,Phone Case,Accessories,3,19.52,53.29,CUST1184,Eastern,Cash,Retail,0.09
2026-04-29,Desk Lamp,Furniture,2,63.22,112.53,CUST1824,Bono,Mobile Money,Retail,0.11
2026-04-29,Desk Lamp,Furniture,5,72.88,349.82,CUST1260,Central,Cash,Retail,0.04
2026-04-29,Phone Case,Accessories,1,40.32,36.29,CUST1649,Western,Mobile Money,Retail,0.1
2026-04-29,Smartphone,Electronics,1,585.72,562.29,CUST1366,Northern,Mobile Money,Retail,0.04
2026-04-29,Mouse,Accessories,1,23.65,23.65,CUST1027,Western,Mobile Money,Retail,0.0
2026-04-29,Headphones,Electronics,2,121.35,223.28,CUST1467,Eastern,Bank Transfer,Retail,0.08
2026-04-29,Office Chair,Furniture,1,132.36,117.8,CUST1814,Ashanti,Mobile Money,Retail,0.11
2026-04-30,Desk Lamp,Furniture,13,42.56,453.69,CUST1404,Ashanti,Mobile Money,Wholesale,0.18
2026-04-30,Desk Lamp,Furniture,4,49.98,175.93,CUST1201,Greater Accra,Cash,Retail,0.12
2026-04-30,Laptop,Electronics,1,1252.34,1077.01,CUST1359,Western,Bank Transfer,Retail,0.14
2026-05-01,Mouse,Accessories,6,15.91,81.14,CUST1125,Ashanti,Mobile Money,Retail,0.15
2026-05-01,Keyboard,Accessories,14,77.2,907.87,CUST1223,Eastern,Cash,Wholesale,0.16
2026-05-01,USB Drive,Accessories,4,19.27,66.29,CUST1104,Western,Bank Transfer,Retail,0.14
2026-05-01,Webcam,Electronics,1,122.31,114.97,CUST1959,Greater Accra,Mobile Money,Retail,0.06
2026-05-02,Headphones,Electronics,3,130.16,374.86,CUST1358,Eastern,Mobile Money,Retail,0.04
2026-05-03,Headphones,Electronics,9,103.2,826.63,CUST1572,Greater Accra,Card,Retail,0.11
2026-05-04,Bookshelf,Furniture,9,206.26,1652.14,CUST1356,Greater Accra,Mobile Money,Retail,0.11
2026-05-04,Tablet,Electronics,2,612.82,1127.59,CUST1746,Western,Card,Retail,0.08
2026-05-04,Monitor,Electronics,1,221.17,205.69,CUST1084,Greater Accra,Cash,Retail,0.07
2026-05-04,Desk Lamp,Furniture,2,82.88,162.44,CUST1633,Eastern,Cash,Retail,0.02
2026-05-04,Mouse,Accessories,1,21.46,19.53,CUST1878,Ashanti,Cash,Retail,0.09
2026-05-05,Mouse,Accessories,4,20.27,81.08,CUST1211,Central,Bank Transfer,Retail,0.0
2026-05-05,Headphones,Electronics,5,73.81,317.38,CUST1419,Greater Accra,Card,Retail,0.14
2026-05-05,Laptop,Electronics,7,1221.03,7094.18,CUST1688,Ashanti,Card,Wholesale,0.17
2026-05-06,Webcam,Electronics,10,78.83,630.64,CUST1612,Central,Card,Wholesale,0.2
2026-05-06,USB Drive,Accessories,5,37.18,178.46,CUST1576,Ashanti,Bank Transfer,Retail,0.04
2026-05-06,Bookshelf,Furniture,4,194.45,700.02,CUST1078,Bono,Cash,Retail,0.1
2026-05-06,Webcam,Electronics,4,162.43,630.23,CUST1803,Greater Accra,Cash,Retail,0.03
2026-05-06,Desk,Furniture,3,479.32,1380.44,CUST1511,Greater Accra,Mobile Money,Retail,0.04
2026-05-07,Tablet,Electronics,1,441.94,384.49,CUST1384,Northern,Card,Retail,0.13
2026-05-07,Tablet,Electronics,6,266.65,1471.91,CUST1802,Volta,Bank Transfer,Retail,0.08
2026-05-07,USB Drive,Accessories,7,27.32,185.5,CUST1163,Western,Card,Retail,0.03
2026-05-07,Bookshelf,Furniture,7,101.05,615.39,CUST1231,Ashanti,Card,Retail,0.13
2026-05-07,Monitor,Electronics,4,245.8,835.72,CUST1751,Ashanti,Mobile Money,Retail,0.15
2026-05-07,Smartphone,Electronics,3,802.27,2142.06,CUST1217,Volta,Mobile Money,Retail,0.11
2026-05-07,Desk,Furniture,6,480.95,2683.7,CUST1746,Ashanti,Mobile Money,Wholesale,0.07
2026-05-08,Bookshelf,Furniture,3,282.92,780.86,CUST1826,Greater Accra,Mobile Money,Retail,0.08
2026-05-08,Desk,Furniture,3,482.5,1230.38,CUST1313,Ashanti,Mobile Money,Retail,0.15
2026-05-10,Laptop,Electronics,1,1219.01,1060.54,CUST1625,Greater Accra,Card,Retail,0.13
2026-05-11,Desk Lamp,Furniture,5,31.63,150.24,CUST1441,Ashanti,Cash,Retail,0.05
2026-05-11,Headphones,Electronics,1,48.08,45.2,CUST1303,Western,Cash,Retail,0.06
2026-05-11,Phone Case,Accessories,14,25.01,297.62,CUST1338,Eastern,Mobile Money,Wholesale,0.15
2026-05-11,Desk Lamp,Furniture,1,60.26,57.25,CUST1617,Eastern,Mobile Money,Retail,0.05
2026-05-11,USB Drive,Accessories,2,35.52,63.94,CUST1076,Greater Accra,Mobile Money,Retail,0.1
2026-05-11,Webcam,Electronics,4,120.2,423.1,CUST1375,Greater Accra,Mobile Money,Wholesale,0.12
2026-05-12,Mouse,Accessories,9,26.95,196.47,CUST1593,Greater Accra,Cash,Wholesale,0.19
2026-05-12,Smartphone,Electronics,2,700.13,1372.25,CUST1014,Greater Accra,Mobile Money,Retail,0.02
2026-05-14,Tablet,Electronics,10,513.69,4058.15,CUST1716,Greater Accra,Bank Transfer,Wholesale,0.21
2026-05-14,Bookshelf,Furniture,2,251.43,497.83,CUST1860,Greater Accra,Cash,Retail,0.01
2026-05-14,Laptop,Electronics,1,1272.9,1145.61,CUST1544,Greater Accra,Mobile Money,Retail,0.1
2026-05-14,Desk Lamp,Furniture,12,80.84,843.97,CUST1136,Ashanti,Cash,Retail,0.13
2026-05-15,Webcam,Electronics,1,108.11,95.14,CUST1065,Greater Accra,Mobile Money,Retail,0.12
2026-05-15,Office Chair,Furniture,10,123.64,1088.03,CUST1574,Greater Accra,Cash,Wholesale,0.12
2026-05-15,Webcam,Electronics,4,70.25,278.19,CUST1557,Volta,Bank Transfer,Retail,0.01
2026-05-15,Bookshelf,Furniture,5,166.08,822.1,CUST1614,Greater Accra,Card,Retail,0.01
2026-05-16,USB Drive,Accessories,3,26.98,80.13,CUST1607,Greater Accra,Cash,Retail,0.01
2026-05-16,Webcam,Electronics,3,130.33,367.53,CUST1630,Eastern,Mobile Money,Retail,0.06
2026-05-17,Mouse,Accessories,1,48.65,43.78,CUST1343,Greater Accra,Mobile Money,Retail,0.1
2026-05-17,Desk,Furniture,1,294.15,288.27,CUST1557,Greater Accra,Cash,Retail,0.02
2026-05-18,Mouse,Accessories,2,47.22,81.22,CUST1559,Greater Accra,Mobile Money,Retail,0.14
2026-05-18,USB Drive,Accessories,1,33.11,28.14,CUST1544,Ashanti,Bank Transfer,Retail,0.15
2026-05-18,Desk Lamp,Furniture,6,78.4,404.54,CUST1342,Greater Accra,Bank Transfer,Retail,0.14
2026-05-18,Keyboard,Accessories,1,57.83,50.31,CUST1517,Western,Mobile Money,Retail,0.13
2026-05-19,Desk,Furniture,4,305.95,1076.94,CUST1693,Western,Cash,Retail,0.12
2026-05-19,Desk,Furniture,3,317.27,856.63,CUST1738,Ashanti,Cash,Retail,0.1
2026-05-19,Mouse,Accessories,6,17.93,92.52,CUST1229,Bono,Mobile Money,Retail,0.14
2026-05-19,Desk Lamp,Furniture,1,63.67,56.67,CUST1599,Ashanti,Card,Retail,0.11
2026-05-20,USB Drive,Accessories,3,28.5,82.94,CUST1684,Greater Accra,Card,Retail,0.03
2026-05-20,Smartphone,Electronics,2,702.68,1321.04,CUST1843,Greater Accra,Mobile Money,Retail,0.06
2026-05-20,Headphones,Electronics,1,102.47,91.2,CUST1394,Greater Accra,Bank Transfer,Retail,0.11
2026-05-20,Mouse,Accessories,10,40.54,348.64,CUST1823,Volta,Mobile Money,Wholesale,0.14
2026-05-21,Keyboard,Accessories,8,40.39,300.5,CUST1388,Eastern,Mobile Money,Retail,0.07
2026-05-21,USB Drive,Accessories,9,29.8,227.97,CUST1443,Eastern,Card,Wholesale,0.15
2026-05-21,Office Chair,Furniture,3,256.58,738.95,CUST1212,Ashanti,Mobile Money,Retail,0.04
2026-05-21,Mouse,Accessories,3,37.46,106.76,CUST1840,Greater Accra,Card,Retail,0.05
2026-05-21,Mouse,Accessories,2,29.64,58.69,CUST1367,Greater Accra,Cash,Retail,0.01
2026-05-21,Headphones,Electronics,4,179.58,646.49,CUST1649,Ashanti,Mobile Money,Retail,0.1
2026-05-22,Headphones,Electronics,10,91.7,834.47,CUST1859,Ashanti,Bank Transfer,Wholesale,0.09
2026-05-22,Smartphone,Electronics,6,1126.83,6084.88,CUST1355,Ashanti,Mobile Money,Retail,0.1
2026-05-23,Phone Case,Accessories,2,11.75,23.27,CUST1726,Ashanti,Card,Retail,0.01
2026-05-23,Keyboard,Accessories,2,79.32,152.29,CUST1955,Northern,Mobile Money,Retail,0.04
2026-05-24,Keyboard,Accessories,3,62.06,163.84,CUST1262,Ashanti,Bank Transfer,Retail,0.12
2026-05-24,Desk Lamp,Furniture,2,77.83,149.43,CUST1128,Ashanti,Card,Retail,0.04
2026-05-25,Keyboard,Accessories,4,85.96,299.14,CUST1496,Ashanti,Mobile Money,Retail,0.13
2026-05-26,Phone Case,Accessories,1,33.77,32.42,CUST1319,Western,Bank Transfer,Retail,0.04
2026-05-26,Mouse,Accessories,2,45.63,77.57,CUST1709,Central,Card,Retail,0.15
2026-05-26,Desk Lamp,Furniture,14,48.32,581.77,CUST1881,Eastern,Card,Wholesale,0.14
2026-05-26,Mouse,Accessories,2,22.87,45.74,CUST1514,Western,Mobile Money,Retail,0.0
2026-05-27,Office Chair,Furniture,3,262.65,717.03,CUST1525,Central,Mobile Money,Retail,0.09
2026-05-27,Keyboard,Accessories,5,38.11,177.21,CUST1134,Central,Card,Retail,0.07
2026-05-27,Keyboard,Accessories,10,119.29,1121.33,CUST1685,Ashanti,Mobile Money,Retail,0.06
2026-05-27,Printer,Electronics,5,416.95,1980.51,CUST1135,Ashanti,Cash,Retail,0.05
2026-05-28,Desk,Furniture,9,419.82,3702.81,CUST1711,Greater Accra,Bank Transfer,Retail,0.02
2026-05-28,Webcam,Electronics,8,77.45,501.88,CUST1113,Greater Accra,Mobile Money,Wholesale,0.19
2026-05-28,Desk Lamp,Furniture,3,49.36,127.35,CUST1265,Ashanti,Mobile Money,Retail,0.14
2026-05-28,Laptop,Electronics,4,1086.35,3432.87,CUST1020,Greater Accra,Bank Transfer,Wholesale,0.21
2026-05-29,Desk Lamp,Furniture,3,73.19,210.79,CUST1657,Western,Card,Retail,0.04
2026-05-29,Desk Lamp,Furniture,3,35.7,91.04,CUST1494,Greater Accra,Card,Retail,0.15
2026-05-30,Mouse,Accessories,5,43.54,215.52,CUST1157,Bono,Mobile Money,Retail,0.01
2026-05-30,Smartphone,Electronics,8,398.14,3025.86,CUST1405,Ashanti,Mobile Money,Retail,0.05
2026-06-01,Office Chair,Furniture,5,291.63,1283.17,CUST1844,Western,Mobile Money,Wholesale,0.12
2026-06-01,Laptop,Electronics,1,858.01,815.11,CUST1719,Greater Accra,Card,Retail,0.05
2026-06-02,USB Drive,Accessories,1,27.81,25.59,CUST1168,Central,Card,Retail,0.08
2026-06-02,Phone Case,Accessories,1,20.73,20.11,CUST1275,Western,Mobile Money,Retail,0.03
2026-06-02,Desk,Furniture,1,398.12,354.33,CUST1057,Bono,Mobile Money,Retail,0.11
2026-06-02,Laptop,Electronics,4,865.28,3080.4,CUST1960,Central,Mobile Money,Retail,0.11
2026-06-03,Monitor,Electronics,4,475.28,1615.95,CUST1025,Bono,Card,Retail,0.15
2026-06-03,Laptop,Electronics,5,974.39,4677.07,CUST1612,Bono,Cash,Retail,0.04
2026-06-03,Headphones,Electronics,5,163.08,750.17,CUST1542,Central,Cash,Retail,0.08
2026-06-03,Mouse,Accessories,1,43.35,35.55,CUST1418,Ashanti,Bank Transfer,Wholesale,0.18
2026-06-03,Laptop,Electronics,1,981.78,922.87,CUST1912,Ashanti,Mobile Money,Wholesale,0.06
2026-06-04,Mouse,Accessories,2,18.26,32.5,CUST1131,Western,Bank Transfer,Retail,0.11
2026-06-04,Tablet,Electronics,7,216.73,1380.57,CUST1053,Northern,Mobile Money,Wholesale,0.09
2026-06-05,Tablet,Electronics,4,415.66,1579.51,CUST1543,Greater Accra,Mobile Money,Retail,0.05
2026-06-05,Webcam,Electronics,6,142.62,770.15,CUST1211,Greater Accra,Card,Retail,0.1
2026-06-05,Tablet,Electronics,4,623.84,2195.92,CUST1669,Ashanti,Card,Retail,0.12
2026-06-06,Bookshelf,Furniture,2,178.1,302.77,CUST1027,Ashanti,Cash,Retail,0.15
2026-06-06,Desk Lamp,Furniture,5,61.26,263.42,CUST1566,Central,Card,Retail,0.14
2026-06-07,Office Chair,Furniture,2,181.36,308.31,CUST1968,Central,Card,Retail,0.15
2026-06-08,Office Chair,Furniture,11,177.56,1464.87,CUST1200,Greater Accra,Mobile Money,Wholesale,0.25
2026-06-08,Keyboard,Accessories,5,33.93,169.65,CUST1170,Greater Accra,Mobile Money,Retail,0.0
2026-06-08,Printer,Electronics,4,447.25,1699.55,CUST1227,Bono,Bank Transfer,Retail,0.05
